Theory of Computation,Time,http://dbpedia.org/resource/Time
Theory of Computation,complexity measures,http://dbpedia.org/resource/Computational_complexity_theory
Theory of Computation,complexity measures,http://dbpedia.org/resource/Computational_complexity_theory
Theory of Computation,complexity theory,http://dbpedia.org/resource/Computational_complexity_theory
Algorithm Design Techniques,algorithm,http://dbpedia.org/resource/Algorithm
Algorithm Design Techniques,combinatorial,http://dbpedia.org/resource/Combinatorial_optimization
Algorithm Design Techniques,dynamic programming,http://dbpedia.org/resource/Dynamic_programming
Algorithm Design Techniques,branch-and-bound,http://dbpedia.org/resource/Branch_and_bound
Algorithm Design Techniques,graph,http://dbpedia.org/resource/Graph_theory
Algorithm Design Techniques,complexity analysis,http://dbpedia.org/resource/Analysis_of_algorithms
Algorithm Design Techniques,String matching,http://dbpedia.org/resource/String_searching_algorithm
Algorithm Design Techniques,NP-complete,http://dbpedia.org/resource/NP-completeness
Combinatorial Algorithms,combinatorial,http://dbpedia.org/resource/Combinatorics
Combinatorial Algorithms,combinatorics,http://dbpedia.org/resource/Combinatorics
Combinatorial Algorithms,graph theory,http://dbpedia.org/resource/Graph_theory
Computational Geometry,convex,http://dbpedia.org/resource/Convex_set
Computational Geometry,polygon triangulation,http://dbpedia.org/resource/Polygon_triangulation
Computational Geometry,point location,http://dbpedia.org/resource/Point_location
Computational Geometry,range searching,http://dbpedia.org/resource/Range_searching
Computational Geometry,Voronoi,http://dbpedia.org/resource/Voronoi_diagram
Computational Geometry,Delaunay,http://dbpedia.org/resource/Robert_Delaunay
Computational Geometry,triangulations,http://dbpedia.org/resource/Polygon_triangulation
Computational Geometry,robot,http://dbpedia.org/resource/Robotics
Computational Geometry,motion planning,http://dbpedia.org/resource/Motion_planning
Computational Geometry,binary,http://dbpedia.org/resource/Binary_number
Computational Geometry,plane sweep,http://dbpedia.org/resource/Sweep_line_algorithm
Computational Geometry,computer graphics,http://dbpedia.org/resource/Computer_graphics
Computational Geometry,computer aided design,http://dbpedia.org/resource/Computer-aided_design
Computational Geometry,mesh generation,http://dbpedia.org/resource/Mesh_generation
Computational Geometry,robot,http://dbpedia.org/resource/Robotics
Computational Geometry,motion planning,http://dbpedia.org/resource/Motion_planning
Applied Artificial Intelligence ,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
Applied Artificial Intelligence ,heuristic,http://dbpedia.org/resource/Heuristic
Applied Artificial Intelligence ,automated reasoning,http://dbpedia.org/resource/Automated_reasoning
Applied Artificial Intelligence ,knowledge representation,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
Applied Artificial Intelligence ,Artificial Intelligence,http://dbpedia.org/resource/Artificial_intelligence
Applied Artificial Intelligence ,recurrent neural networks,http://dbpedia.org/resource/Recurrent_neural_network
Pattern Recognition ,Pattern Recognition,http://dbpedia.org/resource/Pattern_recognition
